relative_volume_band,signal_time,entry_time,exit_time,drop_return,entry_mid,entry_executed,exit_mid,exit_executed,quantity,exit_reason,broker_profile,gross_pnl,spread_cost,slippage_cost,broker_commission,sec_fee,finra_taf,cat_fee,regulatory_fees,total_broker_fees,commission_cost,net_pnl,relative_volume_30
low,2026-05-15 11:02:00-04:00,2026-05-15 11:03:00-04:00,2026-05-15 11:07:00-04:00,-0.002694346289752736,225.78,225.8251582578,225.48642052041333,225.44132549117344,4,stop_loss,alpaca_personal_api,-1.1743179183466737,0.18050656820821587,0.18050657995138408,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5653310665062736,0.7187254270211713
low,2026-05-15 11:43:00-04:00,2026-05-15 11:44:00-04:00,2026-05-15 11:44:00-04:00,-0.0028419027632039517,228.06,228.1056142806,227.76345585917912,227.71790544564183,4,stop_loss,alpaca_personal_api,-1.1861765632835386,0.18232938234370977,0.18232939420545335,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5808353398327017,0.7322628290362304
low,2026-05-15 11:51:00-04:00,2026-05-15 11:52:00-04:00,2026-05-15 11:55:00-04:00,-0.0032863026903864334,227.49,227.53550027490002,227.1941970244877,227.14876045702476,4,stop_loss,alpaca_personal_api,-1.1832119020492655,0.18187367880977945,0.18187369064196446,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5769592715010095,0.6954434706716608
low,2026-05-15 12:07:00-04:00,2026-05-15 12:08:00-04:00,2026-05-15 12:11:00-04:00,-0.0022360575236759495,227.54,227.58551027539997,227.24413200998688,227.19868545602623,4,stop_loss,alpaca_personal_api,-1.1834719600524295,0.18191365280392802,0.18191366463861414,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5772992774949717,0.6886209265053804
low,2026-05-15 14:33:00-04:00,2026-05-15 14:34:00-04:00,2026-05-15 14:38:00-04:00,-0.0030057501306848255,228.88,228.9257782888,229.15,229.10417229150002,4,max_holding,alpaca_personal_api,1.080000000000041,0.18321199999991222,0.1832119892000037,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.683576010800125,0.7370343720595561
low,2026-05-15 14:43:00-04:00,2026-05-15 14:44:00-04:00,2026-05-15 14:45:00-04:00,-0.0026183722452541858,228.55,228.5957122855,228.2528187170718,228.20717043585657,4,stop_loss,alpaca_personal_api,-1.1887251317128857,0.18272112748684322,0.18272113937405265,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5841673985737816,0.7039795406199957
low,2026-05-18 09:46:00-04:00,2026-05-18 09:47:00-04:00,2026-05-18 09:47:00-04:00,-0.008462935885506617,223.79,223.83476023789999,223.49900809754314,223.45431053091372,4,stop_loss,alpaca_personal_api,-1.1639676098274094,0.17891560323903377,0.17891561487863328,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5517988279450765,0.6375381900930581
low,2026-05-18 10:00:00-04:00,2026-05-18 10:01:00-04:00,2026-05-18 10:01:00-04:00,-0.005931828242585202,224.55,224.5949122455,224.25801987713177,224.21317051573655,4,stop_loss,alpaca_personal_api,-1.1679204914729553,0.17952320795086507,0.1795232196300276,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.556966919053848,0.6395980020714169
low,2026-05-18 10:02:00-04:00,2026-05-18 10:03:00-04:00,2026-05-18 10:03:00-04:00,-0.004177963465042844,224.07,224.11481624069998,224.56304587318138,224.5181355096372,4,take_profit,alpaca_personal_api,1.9721834927255486,0.17945321834918104,0.17945319862747056,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.583277075748897,0.6586550315240746
low,2026-05-18 10:11:00-04:00,2026-05-18 10:12:00-04:00,2026-05-18 10:13:00-04:00,-0.0037678975131876236,224.72,224.7649462472,224.4277988278292,224.3829155123416,4,stop_loss,alpaca_personal_api,-1.1688046886831671,0.1796591195311521,0.1796591312191822,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5581229394335014,0.6461095361521798
low,2026-05-18 10:14:00-04:00,2026-05-18 10:15:00-04:00,2026-05-18 10:15:00-04:00,-0.0037268734194062514,224.57,224.6149162457,225.06414607819138,225.01913549961722,4,take_profit,alpaca_personal_api,1.9765843127655671,0.1798536584312842,0.17985363866534954,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5868770156689334,0.6052074461153781
low,2026-05-18 10:21:00-04:00,2026-05-18 10:22:00-04:00,2026-05-18 10:22:00-04:00,-0.0020889817325214777,224.55,224.5949122455,224.25801987713177,224.21317051573655,4,stop_loss,alpaca_personal_api,-1.1679204914729553,0.17952320795086507,0.1795232196300276,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.556966919053848,0.5061466543081367
low,2026-05-18 11:09:00-04:00,2026-05-18 11:10:00-04:00,2026-05-18 11:10:00-04:00,-0.0025574300071786737,222.33,222.3744682233,222.04090652096505,221.99650056006993,4,stop_loss,alpaca_personal_api,-1.1563739161398416,0.17774836260832672,0.1777483741720971,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5418706529202655,0.7377980475844884
low,2026-05-18 11:22:00-04:00,2026-05-18 11:23:00-04:00,2026-05-18 11:24:00-04:00,-0.0025597269624573205,222.09,222.1344202209,221.80121859056868,221.75686056486273,4,stop_loss,alpaca_personal_api,-1.1551256377252912,0.17755648743627717,0.177556498987542,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5402386241491104,0.7353423732085123
low,2026-05-18 13:48:00-04:00,2026-05-18 13:49:00-04:00,2026-05-18 13:53:00-04:00,-0.0032505643340857704,220.79,220.83416020789997,220.83,220.7858362083,4,max_holding,alpaca_personal_api,0.16000000000008185,0.17664800000000014,0.17664799839997158,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.22329599839988987,0.696156640646832
low,2026-05-19 09:42:00-04:00,2026-05-19 09:43:00-04:00,2026-05-19 09:43:00-04:00,-0.007181650881996515,221.22,221.2642462122,221.7067747046244,221.6624355667512,4,take_profit,alpaca_personal_api,1.9470988184975795,0.17717070988180694,0.17717069041088962,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.562757418204883,0.6838837583845644
low,2026-05-19 10:04:00-04:00,2026-05-19 10:05:00-04:00,2026-05-19 10:05:00-04:00,-0.002628954763847391,220.12,220.1640262012,219.8337801618982,219.78981560420362,4,stop_loss,alpaca_personal_api,-1.1448793524072016,0.17598151206470902,0.17598152351354202,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5268423879854527,0.6558884755314988
low,2026-05-19 10:43:00-04:00,2026-05-19 10:44:00-04:00,2026-05-19 10:45:00-04:00,-0.0021870870734040926,218.99,219.0338001899,218.70524948961517,218.66151062676974,4,stop_loss,alpaca_personal_api,-1.1390020415393565,0.17507809979576905,0.17507811118593963,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5191582525210652,0.6274144389616272
low,2026-05-19 11:08:00-04:00,2026-05-19 11:09:00-04:00,2026-05-19 11:10:00-04:00,-0.004662532252953655,219.88,219.9239781988,220.36382615519761,220.31975559360484,4,take_profit,alpaca_personal_api,1.9353046207904754,0.17609753046201604,0.17609751110910565,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5531095792193537,0.5812065740818521
low,2026-05-19 11:20:00-04:00,2026-05-19 11:21:00-04:00,2026-05-19 11:24:00-04:00,-0.0024432178083432232,220.48,220.52409820479997,220.1933120574928,220.14927559701442,4,stop_loss,alpaca_personal_api,-1.1467517700288,0.17626932482289703,0.17626933629048835,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5292904311421853,0.7361467725562787
low,2026-05-19 12:13:00-04:00,2026-05-19 12:14:00-04:00,2026-05-19 12:18:00-04:00,-0.0020847496034444024,220.17,220.2140362017,220.5,220.455902205,4,max_holding,alpaca_personal_api,1.32000000000005,0.17626800000005005,0.176267986799985,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.9374640132000149,0.699896799686536
low,2026-05-20 09:51:00-04:00,2026-05-20 09:52:00-04:00,2026-05-20 09:52:00-04:00,-0.003558718861210064,221.17,221.21423621169998,221.65666468412337,221.6123355677532,4,take_profit,alpaca_personal_api,1.9466587364935322,0.17713066587361936,0.17713064640702214,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5623974242128906,0.7214716315182912
low,2026-05-20 09:54:00-04:00,2026-05-20 09:55:00-04:00,2026-05-20 09:55:00-04:00,-0.002122087773162362,221.04,221.0842102104,220.7525838950844,220.70843558583124,4,stop_loss,alpaca_personal_api,-1.149664419662372,0.1767170335579067,0.17671704505471553,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5330984982749942,0.6045847486329274
low,2026-05-20 10:25:00-04:00,2026-05-20 10:26:00-04:00,2026-05-20 10:29:00-04:00,-0.004856531812511111,223.36,223.40467423360002,223.85148358206723,223.80671552386565,4,take_profit,alpaca_personal_api,1.9659343282688724,0.17888459343282648,0.17888457377353006,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5781651610625158,0.5920556487286561
low,2026-05-20 10:49:00-04:00,2026-05-20 10:50:00-04:00,2026-05-20 10:52:00-04:00,-0.003250077912826721,223.89,223.93478023889998,224.3826497993778,224.33777551324442,4,take_profit,alpaca_personal_api,1.9705991975112056,0.17930905991977397,0.17930904021363858,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.581981097377793,0.48629922232409656
low,2026-05-21 09:40:00-04:00,2026-05-21 09:41:00-04:00,2026-05-21 09:41:00-04:00,-0.00911141580786412,224.08,224.12481824079998,223.7886310134388,223.7438755251224,4,stop_loss,alpaca_personal_api,-1.1654759462448965,0.17914745240534558,0.17914746406006543,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5537708627103075,0.7479719662529916
low,2026-05-21 09:42:00-04:00,2026-05-21 09:43:00-04:00,2026-05-21 09:43:00-04:00,-0.003876487100655024,223.56,223.6047142356,224.0519236640712,224.00711551985765,4,take_profit,alpaca_personal_api,1.9676946562848343,0.1790447694655768,0.17904474978865892,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5796051370305986,0.46328082214175365
low,2026-05-21 09:47:00-04:00,2026-05-21 09:48:00-04:00,2026-05-21 09:48:00-04:00,-0.003399534800500925,222.76,222.8045542276,222.4703473962586,222.42585555148284,4,stop_loss,alpaca_personal_api,-1.1586104149655512,0.17809213895850462,0.17809215054455763,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5447947044686134,0.6895579841182483
low,2026-05-21 09:49:00-04:00,2026-05-21 09:50:00-04:00,2026-05-21 09:50:00-04:00,-0.008809981664505306,221.67,221.7143362167,222.1577648891334,222.11333555773322,4,take_profit,alpaca_personal_api,1.9510595565336644,0.17753110595560884,0.1775310864451285,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.565997364132927,0.5102097801373771
low,2026-05-21 09:51:00-04:00,2026-05-21 09:52:00-04:00,2026-05-21 09:52:00-04:00,-0.008938946992044339,221.72,221.76434621719997,221.4316996978742,221.38741557225163,4,stop_loss,alpaca_personal_api,-1.1532012085032193,0.1772606798790548,0.17726069141110656,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5377225797933807,0.5578973257846259
low,2026-05-21 10:32:00-04:00,2026-05-21 10:33:00-04:00,2026-05-21 10:33:00-04:00,-0.0021010322462775566,218.46,218.50369418460002,218.17593864332312,218.13230563735382,4,stop_loss,alpaca_personal_api,-1.1362454267075464,0.1746543754574077,0.1746543868198387,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5155541889847928,0.7115200134567629
low,2026-05-21 10:47:00-04:00,2026-05-21 10:48:00-04:00,2026-05-21 10:49:00-04:00,-0.0023698842402697373,218.9,218.943782189,218.6153665157165,218.57164562856704,4,stop_loss,alpaca_personal_api,-1.1385339371340706,0.1750061466061652,0.17500615799156094,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5185462417317968,0.5196472000861655
low,2026-05-21 13:26:00-04:00,2026-05-21 13:27:00-04:00,2026-05-21 13:27:00-04:00,-0.0028370710618751405,221.43,221.4742882143,221.14207678197857,221.09785057804297,4,stop_loss,alpaca_personal_api,-1.1516928720857322,0.177028830712743,0.1770288422296744,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5357505450281497,0.6316985000720314
low,2026-05-22 09:45:00-04:00,2026-05-22 09:46:00-04:00,2026-05-22 09:46:00-04:00,-0.005138232084394345,218.79,218.83376018789997,218.50550954761812,218.4618106307637,4,stop_loss,alpaca_personal_api,-1.1379618095274964,0.1749182038189474,0.1749182151986588,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5177982285451026,0.6794496617199531
low,2026-05-22 09:59:00-04:00,2026-05-22 10:00:00-04:00,2026-05-22 10:00:00-04:00,-0.0020173307046904565,217.67,217.7135361767,217.38696587243496,217.34349065313012,4,stop_loss,alpaca_personal_api,-1.1321365102601249,0.17402278634904178,0.17402279767031814,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5101820942794848,0.6811530349573894
low,2026-05-22 10:17:00-04:00,2026-05-22 10:18:00-04:00,2026-05-22 10:18:00-04:00,-0.003368401624215478,215.99,216.03320015990002,215.70915035966019,215.66601068667975,4,stop_loss,alpaca_personal_api,-1.123398561359295,0.17267966014389913,0.172679671377864,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.498757892881058,0.5641118247228731
low,2026-05-22 10:19:00-04:00,2026-05-22 10:20:00-04:00,2026-05-22 10:22:00-04:00,-0.002126479289940697,215.86,215.9031741586,215.5793193973621,215.53620568927585,4,stop_loss,alpaca_personal_api,-1.1227224105516598,0.17257572775884,0.17257573898609735,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4978738772965972,0.6430478131873246
low,2026-05-22 11:42:00-04:00,2026-05-22 11:43:00-04:00,2026-05-22 11:45:00-04:00,-0.002753303964757703,217.33,217.3734681733,217.0474079710401,217.00400065991997,4,stop_loss,alpaca_personal_api,-1.1303681158397012,0.17375096318846772,0.17375097449200894,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5078700535201779,0.6247631594791102
low,2026-05-22 13:32:00-04:00,2026-05-22 13:33:00-04:00,2026-05-22 13:33:00-04:00,-0.002065357077290164,217.42,217.46348617419997,217.13729094493868,217.0938656581226,4,stop_loss,alpaca_personal_api,-1.1308362202452145,0.17382291637795788,0.17382292768627394,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5084820643094463,0.6769813941247631
low,2026-05-26 09:52:00-04:00,2026-05-26 09:53:00-04:00,2026-05-26 09:53:00-04:00,-0.003701989819527962,215.3,215.343062153,215.02004755977052,214.97704570045906,4,stop_loss,alpaca_personal_api,-1.119809760917974,0.17212801902383035,0.17212803022198386,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4940658101637883,0.7186865679287447
low,2026-05-26 10:35:00-04:00,2026-05-26 10:36:00-04:00,2026-05-26 10:36:00-04:00,-0.004636643253913664,216.82,216.8633661682,216.53807111894773,216.49476567010464,4,stop_loss,alpaca_personal_api,-1.1277155242090657,0.17334322844760663,0.1733432397247725,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.504401992381445,0.6950353468497649
low,2026-05-26 10:37:00-04:00,2026-05-26 10:38:00-04:00,2026-05-26 10:41:00-04:00,-0.0028100239543026317,216.47,216.5132961647,216.9463227570294,216.90293566194123,4,take_profit,alpaca_personal_api,1.905291028117631,0.1733665291028501,0.1733665100498456,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5285579889649352,0.6223195369822192
low,2026-05-26 11:31:00-04:00,2026-05-26 11:32:00-04:00,2026-05-26 11:34:00-04:00,-0.0024723608713905776,213.86,213.90277413860002,214.33057968687723,214.28771571424565,4,take_profit,alpaca_personal_api,1.8823187475088616,0.17127623187479912,0.17127621305155571,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5097663025825068,0.6983021102308355
low,2026-05-26 12:09:00-04:00,2026-05-26 12:10:00-04:00,2026-05-26 12:12:00-04:00,-0.0030001875117193766,212.67,212.71253612669997,212.39346732250993,212.35099075298012,4,stop_loss,alpaca_personal_api,-1.1061307099602118,0.1700253869289554,0.17002539799022998,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4761814948793972,0.7453564875261648
low,2026-05-27 09:41:00-04:00,2026-05-27 09:42:00-04:00,2026-05-27 09:42:00-04:00,-0.0025460889245131346,211.55,211.5923121155,211.27492364732674,211.23267077534652,4,stop_loss,alpaca_personal_api,-1.1003054106930676,0.1691299694589361,0.16912998046188932,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.468565360613893,0.5759179041255734
low,2026-05-27 09:46:00-04:00,2026-05-27 09:47:00-04:00,2026-05-27 09:48:00-04:00,-0.003592531316473746,210.82,210.8621661082,211.2838904404164,211.24163577516723,4,take_profit,alpaca_personal_api,1.8555617616656264,0.1688415561761758,0.1688415376205512,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.4878786678688993,0.48241691246691826
low,2026-05-27 09:56:00-04:00,2026-05-27 09:57:00-04:00,2026-05-27 09:57:00-04:00,-0.003401842664776722,210.93,210.97218810930002,211.3941324855186,211.35185577296284,4,take_profit,alpaca_personal_api,1.8565299420744168,0.16892965299427942,0.16892963442887776,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.4886706546512596,0.7012585528023371
low,2026-05-27 09:58:00-04:00,2026-05-27 09:59:00-04:00,2026-05-27 09:59:00-04:00,-0.004066193853427991,210.64,210.68213010639997,211.10349436661278,211.0612757787744,4,take_profit,alpaca_personal_api,1.8539774664511697,0.16869739774665504,0.16869737920683292,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.4865826894976817,0.5765978990575954
low,2026-05-27 11:38:00-04:00,2026-05-27 11:39:00-04:00,2026-05-27 11:39:00-04:00,-0.002000762195121908,209.52,209.56190609520002,209.24756323605723,209.20571581588564,4,stop_loss,alpaca_personal_api,-1.089747055771113,0.16750702529441241,0.16750703619197793,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4547611172575035,0.7399530495237235
low,2026-05-27 12:54:00-04:00,2026-05-27 12:55:00-04:00,2026-05-27 12:59:00-04:00,-0.0025498158466332743,211.23,211.27224811229996,211.36,211.31773011360002,4,max_holding,alpaca_personal_api,0.5200000000000955,0.16903599999989183,0.16903599479996956,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.1519280052002341,0.5571061276667344
low,2026-05-27 13:08:00-04:00,2026-05-27 13:09:00-04:00,2026-05-27 13:09:00-04:00,-0.0028384899233607763,210.78,210.8221581078,210.5059248706383,210.46382579072343,4,stop_loss,alpaca_personal_api,-1.0963005174468208,0.16851436994818414,0.16851438091123327,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4633292683062382,0.7028954728355771
low,2026-05-28 09:43:00-04:00,2026-05-28 09:44:00-04:00,2026-05-28 09:44:00-04:00,-0.0036486107213022922,213.01,213.05260413009998,212.73302522390483,212.6904807461903,4,stop_loss,alpaca_personal_api,-1.1078991043806354,0.17029721008952947,0.17029722116853918,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4784935356387041,0.5192832262003089
low,2026-05-28 09:45:00-04:00,2026-05-28 09:46:00-04:00,2026-05-28 09:46:00-04:00,-0.00514812561426492,212.58,212.62251812579999,212.3035843486113,212.26112575477745,4,stop_loss,alpaca_personal_api,-1.1056626055548122,0.16995343373935157,0.16995344479596497,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4755694840901288,0.6522619070565332
low,2026-05-28 09:47:00-04:00,2026-05-28 09:48:00-04:00,2026-05-28 09:49:00-04:00,-0.006935007731596388,211.91,211.95238411909997,211.63445554292133,211.5921307681573,4,stop_loss,alpaca_personal_api,-1.102177828314666,0.1694177822171241,0.16941779323894934,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4710134037707394,0.6692940767358294
low,2026-05-28 10:36:00-04:00,2026-05-28 10:37:00-04:00,2026-05-28 10:38:00-04:00,-0.002402260951483881,211.8,211.84236211799998,211.524598574823,211.482295770354,4,stop_loss,alpaca_personal_api,-1.1016057007080917,0.16932983942990631,0.16932985044593352,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4702653905839316,0.6311222914703476
low,2026-05-28 14:14:00-04:00,2026-05-28 14:15:00-04:00,2026-05-28 14:19:00-04:00,-0.0027944669554281765,214.1,214.14282214099998,214.31,214.2671401431,4,max_holding,alpaca_personal_api,0.8400000000000318,0.1713640000000396,0.17136399159994653,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.4672720084000457,0.7444536852625973
low,2026-05-29 09:54:00-04:00,2026-05-29 09:55:00-04:00,2026-05-29 09:57:00-04:00,-0.0025921125717459637,215.48,215.52309815479998,215.9541443511096,215.91095568178082,4,take_profit,alpaca_personal_api,1.8965774044384034,0.17257365774037225,0.17257363877467924,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5214301079233519,0.6601734672644383
low,2026-05-29 10:03:00-04:00,2026-05-29 10:04:00-04:00,2026-05-29 10:04:00-04:00,-0.0025392428439519055,216.01,216.0532041601,215.72912435385985,215.68598068628032,4,stop_loss,alpaca_personal_api,-1.1235025845605833,0.17269564974151308,0.17269566097661482,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4988938952787112,0.6366502502989401
low,2026-05-29 10:13:00-04:00,2026-05-29 10:14:00-04:00,2026-05-29 10:17:00-04:00,-0.0020319571441765882,216.1,216.143222161,215.81900732775853,215.77584568448304,4,stop_loss,alpaca_personal_api,-1.1239706889658692,0.17276760293111693,0.17276761417087982,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.499505906067866,0.4670998261903094
low,2026-05-29 10:43:00-04:00,2026-05-29 10:44:00-04:00,2026-05-29 10:48:00-04:00,-0.004831366719316166,214.22,214.2628461422,214.6913718344844,214.64843570703124,4,take_profit,alpaca_personal_api,1.8854873379376613,0.17156454873384064,0.1715645298788786,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.512358259324942,0.6606313486674328
normal,2026-05-01 09:45:00-04:00,2026-05-01 09:46:00-04:00,2026-05-01 09:46:00-04:00,-0.0032167070817044063,201.45,201.49029201449997,201.18805657647823,201.1478209770435,4,stop_loss,alpaca_personal_api,-1.0477736940870273,0.16105522263057992,0.16105523310829994,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.3998841498259071,0.8157026157273702
normal,2026-05-01 09:47:00-04:00,2026-05-01 09:48:00-04:00,2026-05-01 09:49:00-04:00,-0.008863580094082613,200.18,200.2200380018,199.9197079447973,199.87972600240542,4,stop_loss,alpaca_personal_api,-1.041168220810846,0.16003988317788753,0.1600398935895555,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.391247997578289,1.000683922892851
normal,2026-05-01 09:51:00-04:00,2026-05-01 09:52:00-04:00,2026-05-01 09:54:00-04:00,-0.004890219560878317,199.41,199.4498839941,199.15070916810885,199.11088101778233,5,stop_loss,alpaca_personal_api,-1.2964541594557488,0.19928035458391946,0.19928036754862433,0.0,0.03,0.01,0.0,0.04,0.04,0.0,-1.7350148815882926,1.0011377557173415
normal,2026-05-01 10:17:00-04:00,2026-05-01 10:18:00-04:00,2026-05-01 10:19:00-04:00,-0.0026518562994095607,199.32,199.3598659932,199.7585857251864,199.71863600562725,5,take_profit,alpaca_personal_api,2.192928625932069,0.19953929286259608,0.19953927093325774,0.0,0.03,0.01,0.0,0.04,0.04,0.0,1.7538500621362152,0.7646401734970221
